household_weight,people_in_household,adults_in_household,children_in_household,baseline_household_net_income_bhc,baseline_equiv_household_net_income_bhc,baseline_household_net_income_ahc,baseline_equiv_household_net_income_ahc,baseline_in_poverty_bhc,baseline_in_poverty_ahc,reform_1_household_net_income_bhc,reform_1_equiv_household_net_income_bhc,reform_1_household_net_income_ahc,reform_1_equiv_household_net_income_ahc,reform_1_in_poverty_bhc,reform_1_in_poverty_ahc,reform_2_household_net_income_bhc,reform_2_equiv_household_net_income_bhc,reform_2_household_net_income_ahc,reform_2_equiv_household_net_income_ahc,reform_2_in_poverty_bhc,reform_2_in_poverty_ahc,reform_3_household_net_income_bhc,reform_3_equiv_household_net_income_bhc,reform_3_household_net_income_ahc,reform_3_equiv_household_net_income_ahc,reform_3_in_poverty_bhc,reform_3_in_poverty_ahc,reform_4_household_net_income_bhc,reform_4_equiv_household_net_income_bhc,reform_4_household_net_income_ahc,reform_4_equiv_household_net_income_ahc,reform_4_in_poverty_bhc,reform_4_in_poverty_ahc
410.0,4,2,2,690.7938,493.42416,690.7938,493.42416,0,0,724.72003,517.65717,724.72003,517.65717,0,0,745.97003,532.83575,745.97003,532.83575,0,0,917.97,655.6929,917.97,655.6929,0,0,740.97,529.2643,740.97,529.2643,0,0
1325.0,2,2,0,1338.2477,1338.2477,1328.2477,1328.2477,0,0,1234.8008,1234.8008,1224.8008,1224.8008,0,0,1332.2881,1332.2881,1322.2881,1322.2881,0,0,1048.2881,1048.2881,1038.2881,1038.2881,0,0,871.3681,871.3681,861.3681,861.3681,0,0
1420.0,1,1,0,320.0,477.61194,304.0,453.73132,0,0,327.4,488.6567,311.4,464.7761,0,0,322.4,481.194,306.4,457.31342,0,0,365.4,545.3731,349.4,521.4925,0,0,407.4,608.0597,391.4,584.1791,0,0
2313.0,1,1,0,318.0,474.62686,309.0,461.19403,0,0,313.52002,467.9403,304.52002,454.50748,0,0,381.0,568.6567,372.0,555.2239,0,0,239.0,356.7164,230.0,343.28357,0,0,220.95752,329.78732,211.95752,316.3545,0,0
658.0,2,2,0,224.0,224.0,212.0,212.0,1,1,271.2,271.2,259.2,259.2,0,0,584.0,584.0,572.0,572.0,0,0,300.0,300.0,288.0,288.0,0,0,129.95,129.95,117.95,117.95,1,1
1250.0,1,1,0,259.5954,387.4558,166.59538,248.64983,0,0,243.83537,363.93338,150.83537,225.12741,0,1,346.01288,516.43713,253.01286,377.63113,0,0,204.0129,304.49686,111.01289,165.69089,0,1,142.46037,212.62741,49.460373,73.82145,1,1
1797.0,1,1,0,861.1646,1285.3203,853.1646,1273.38,0,0,833.42773,1243.922,825.42773,1231.9817,0,0,621.67004,927.8657,613.67004,915.9254,0,0,664.67004,992.0448,656.67004,980.1045,0,0,706.67004,1054.7313,698.67004,1042.7911,0,0
1471.0,2,2,0,37.5,37.5,23.500002,23.500002,1,1,145.54001,145.54001,131.54001,131.54001,1,1,403.5,403.5,389.5,389.5,0,0,304.5,304.5,290.5,290.5,0,0,215.10251,215.10251,201.10251,201.10251,1,1
1096.0,4,2,2,569.5861,343.12418,460.58612,277.46152,0,0,783.5492,472.0176,674.5492,406.35495,0,0,846.79926,510.12006,737.79926,444.4574,0,0,878.7992,529.3971,769.7992,463.73447,0,0,701.7992,422.7706,592.7992,357.10794,0,0
1193.0,1,1,0,335.91693,501.36853,286.91693,428.23422,0,0,330.88,493.85074,281.88,420.7164,0,0,273.13,407.6567,224.13,334.5224,0,0,316.13,471.83582,267.13,398.70148,0,0,358.13,534.5224,309.13,461.38806,0,0
1429.0,1,1,0,680.71844,1015.9977,471.71844,704.0574,0,0,666.5016,994.77844,457.5016,682.8382,0,0,486.12656,725.562,277.12656,413.6217,0,0,529.1266,789.74115,320.1266,477.80087,0,0,571.1266,852.42773,362.1266,540.4874,0,0
3530.0,2,2,0,672.5138,672.5138,570.5138,570.5138,0,0,652.44006,652.44006,550.44006,550.44006,0,0,511.69003,511.69003,409.69003,409.69003,0,0,632.69006,632.69006,530.69006,530.69006,0,0,716.69006,716.69006,614.69006,614.69006,0,0
837.0,6,5,1,879.1816,879.1816,879.1816,879.1816,0,0,1107.6069,1107.6069,1107.6069,1107.6069,0,0,1057.8269,1057.8269,1057.8269,1057.8269,0,0,1248.75,1248.75,1248.75,1248.75,0,0,1405.1769,1405.1769,1405.1769,1405.1769,0,0
1218.0,2,2,0,246.5,246.5,202.5,202.5,1,1,289.86002,289.86002,245.86002,245.86002,0,1,590.5,590.5,546.5,546.5,0,0,306.5,306.5,262.5,262.5,0,0,145.61,145.61,101.61,101.61,1,1
1357.0,1,1,0,344.97693,514.8909,341.97693,510.4133,0,0,339.93997,507.37308,336.93997,502.89548,0,0,279.19003,416.70154,276.19003,412.2239,0,0,322.19003,480.88065,319.19003,476.403,0,0,364.19003,543.5672,361.19003,539.0896,0,0
1437.0,5,2,3,647.24695,404.52933,585.24695,365.77933,0,0,773.20996,483.25623,711.20996,444.50623,0,0,859.01,536.8812,797.01,498.13126,0,0,1074.01,671.2562,1012.01,632.5062,0,0,762.95996,476.84998,700.95996,438.09998,0,0
1158.0,1,1,0,269.0,401.49252,174.0,259.70148,0,0,280.6,418.80597,185.6,277.01492,0,0,399.0,595.5224,304.0,453.73132,0,0,257.0,383.5821,162.0,241.79105,0,1,200.6,299.40298,105.600006,157.61194,0,1
1660.0,3,3,0,1146.881,1711.7626,1129.881,1686.3895,0,0,1121.0131,1673.1538,1104.0131,1647.7806,0,0,864.0131,1289.5718,847.0131,1264.1986,0,0,1028.0132,1534.348,1011.0131,1508.9747,0,0,1154.0132,1722.4077,1137.0132,1697.0345,0,0
1736.0,2,2,0,713.6815,713.6815,619.6815,619.6815,0,0,688.56464,688.56464,594.56464,594.56464,0,0,747.75464,747.75464,653.75464,653.75464,0,0,648.75464,648.75464,554.75464,554.75464,0,0,632.06464,632.06464,538.06464,538.06464,0,0
1139.0,5,2,3,870.6068,503.24094,700.6068,404.97504,0,0,987.20996,570.6416,817.20996,472.3757,0,0,1050.51,607.2312,880.51,508.96533,0,0,1195.51,691.04626,1025.51,592.78033,0,0,884.45996,511.24854,714.45996,412.98264,0,0
230.0,1,1,0,264.67694,395.0402,264.67694,395.0402,0,0,259.63998,387.52237,259.63998,387.52237,0,0,237.64,354.68655,237.64,354.68655,0,0,280.63998,418.86563,280.63998,418.86563,0,0,322.63998,481.55222,322.63998,481.55222,0,0
863.0,1,1,0,277.43692,414.08493,272.43692,406.62225,0,0,272.4,406.56714,267.4,399.10446,0,0,236.15,352.46268,231.15,344.99997,0,0,279.15,416.64178,274.15,409.17908,0,0,321.15,479.32834,316.15,471.86566,0,0
1617.0,1,1,0,599.8567,895.3085,476.8567,711.7264,0,0,594.8198,887.7908,471.81982,704.2087,0,0,433.5698,647.1191,310.5698,463.537,0,0,476.5698,711.29816,353.5698,527.7161,0,0,518.5698,773.9848,395.56982,590.4027,0,0
1546.0,5,2,3,1658.5714,1036.607,1535.5714,959.7321,0,0,1611.4707,1007.1692,1488.4707,930.2942,0,0,1515.54,947.2125,1392.54,870.3375,0,0,1730.54,1081.5875,1607.54,1004.7125,0,0,1419.49,887.1812,1296.49,810.3062,0,0
2038.0,1,1,0,307.0,458.20895,75.0,111.94029,0,1,317.87997,474.44772,85.879974,128.17906,0,1,434.0,647.76117,202.0,301.49252,0,0,292.0,435.8209,60.0,89.55224,0,1,237.3175,354.20523,5.317505,7.9365745,0,1
1204.0,1,1,0,178.0,265.67163,159.0,237.31343,0,1,189.12,282.26865,170.12,253.91043,0,0,306.0,456.7164,287.0,428.3582,0,0,164.0,244.77611,145.0,216.41791,1,1,108.744995,162.30595,89.744995,133.94775,1,1
478.0,4,2,2,523.23694,373.74066,523.23694,373.74066,0,0,594.39996,424.5714,594.39996,424.5714,0,0,634.6,453.2857,634.6,453.2857,0,0,806.6,576.1428,806.6,576.1428,0,0,629.6,449.71426,629.6,449.71426,0,0
1455.0,4,2,2,1453.8755,1038.4825,1322.8755,944.9111,0,0,1484.4015,1060.2867,1353.4015,966.7154,0,0,1212.8862,866.34735,1081.8862,772.7759,0,0,1384.8862,989.20447,1253.8862,895.63306,0,0,1207.8862,862.7759,1076.8862,769.20447,0,0
1096.0,3,2,1,85.95384,71.6282,-14.046158,-11.705132,1,1,237.95384,198.29486,137.95384,114.96153,1,1,379.90384,316.58652,279.90384,233.25319,0,1,444.0,370.0,344.0,286.66666,0,0,439.34326,366.1194,339.34326,282.78604,0,0
315.0,2,2,0,1968.6616,1968.6616,1968.6616,1968.6616,0,0,1772.6177,1772.6177,1772.6177,1772.6177,0,0,1578.435,1578.435,1578.435,1578.435,0,0,1294.435,1294.435,1294.435,1294.435,0,0,1281.8225,1281.8225,1281.8225,1281.8225,0,0
2271.0,1,1,0,199.8,298.20895,67.8,101.19403,0,1,203.24,303.3433,71.240005,106.32836,0,1,193.74,289.16418,61.740005,92.14926,0,1,236.74,353.3433,104.740005,156.32837,0,1,278.74,416.02982,146.73999,219.01491,0,1
412.0,4,2,2,584.51697,417.51212,584.51697,417.51212,0,0,627.72,448.37143,627.72,448.37143,0,0,667.72,476.94284,667.72,476.94284,0,0,839.72,599.8,839.72,599.8,0,0,662.72,473.37143,662.72,473.37143,0,0
1447.0,5,1,4,305.63,207.91156,173.63,118.11565,1,1,419.73,285.5306,287.73,195.7347,0,1,755.9694,514.2649,623.9694,424.469,0,0,770.08,523.86395,638.08,434.06802,0,0,456.73,310.70068,324.73,220.90477,0,1
1565.0,3,2,1,748.94385,563.11566,663.94385,499.20587,0,0,815.87,613.4361,730.87,549.5263,0,0,756.82,569.0376,671.82,505.1278,0,0,815.82,613.3985,730.82,549.4887,0,0,772.87,581.1052,687.87,517.1955,0,0
2304.0,3,3,0,1501.3616,2240.8381,1479.3616,2208.0022,0,0,1514.3878,2260.2803,1492.3878,2227.4443,0,0,1203.03,1795.5671,1181.03,1762.7313,0,0,1332.03,1988.1045,1310.03,1955.2687,0,0,1458.03,2176.164,1436.03,2143.3284,0,0
1095.0,2,2,0,1312.3938,1312.3938,1239.3938,1239.3938,0,0,1302.3201,1302.3201,1229.3201,1229.3201,0,0,951.32,951.32,878.32,878.32,0,0,1037.3201,1037.3201,964.32,964.32,0,0,1121.3201,1121.3201,1048.3201,1048.3201,0,0
2027.0,4,2,2,1653.784,1080.9047,1584.784,1035.8066,0,0,1629.5178,1065.0443,1560.5178,1019.9463,0,0,1489.5372,973.5538,1420.5372,928.45575,0,0,1591.5372,1040.2205,1522.5372,995.1224,0,0,1414.5371,924.53406,1345.5371,879.43604,0,0
809.0,2,1,1,403.96387,464.3263,327.96387,376.96997,0,0,404.52692,464.97345,328.52692,377.61716,0,0,379.77692,436.52518,303.77692,349.16885,0,0,429.3,493.44827,353.3,406.09195,0,0,368.52692,423.59415,292.52692,336.23782,0,0
1758.0,1,1,0,149.51904,223.16275,77.51904,115.70006,1,1,160.63904,239.75975,88.63904,132.29707,1,1,277.51904,414.20752,205.51904,306.74484,0,0,135.51904,202.26723,63.51904,94.804535,1,1,80.26404,119.797066,8.264034,12.334379,1,1
491.0,2,1,1,499.25385,573.855,499.25385,573.855,0,0,586.25385,673.855,586.25385,673.855,0,0,688.20386,791.03894,688.20386,791.03894,0,0,709.3,815.28735,709.3,815.28735,0,0,689.25385,792.2458,689.25385,792.2458,0,0
2132.0,3,2,1,3155.5237,2629.603,2910.5237,2425.4363,0,0,2649.9253,2208.271,2404.9253,2004.1044,0,0,2680.0525,2233.377,2435.0525,2029.2103,0,0,2809.0525,2340.877,2564.0525,2136.7102,0,0,2766.1023,2305.0852,2521.1023,2100.9185,0,0
997.0,1,1,0,625.5969,933.72675,574.5969,857.6073,0,0,620.56,926.2089,569.56,850.08954,0,0,456.30997,681.05963,405.30997,604.94025,0,0,499.30997,745.2387,448.30997,669.1193,0,0,541.31,807.92535,490.31,731.80597,0,0
397.0,2,2,0,990.0646,990.0646,990.0646,990.0646,0,0,1048.8276,1048.8276,1048.8276,1048.8276,0,0,887.82,887.82,887.82,887.82,0,0,973.82,973.82,973.82,973.82,0,0,1057.8201,1057.8201,1057.8201,1057.8201,0,0
1276.0,2,2,0,657.4,657.4,636.4,636.4,0,0,659.48,659.48,638.48,638.48,0,0,947.9075,947.9075,926.9075,926.9075,0,0,663.9075,663.9075,642.9075,642.9075,0,0,482.98,482.98,461.98,461.98,0,0
1361.0,1,1,0,227.3,339.25372,218.3,325.8209,0,0,253.90001,378.95523,244.90001,365.5224,0,0,172.3,257.16418,163.3,243.73134,0,1,215.3,321.3433,206.3,307.91043,0,0,348.9,520.7463,339.9,507.31342,0,0
1294.0,2,2,0,587.9769,587.9769,571.9769,571.9769,0,0,562.2,562.2,546.2,546.2,0,0,787.985,787.985,771.985,771.985,0,0,503.985,503.985,487.985,487.985,0,0,356.2625,356.2625,340.2625,340.2625,0,0
1356.0,5,1,4,524.6377,327.89856,343.6377,214.77356,0,1,652.67773,407.92358,471.6777,294.79855,0,0,788.7977,492.99857,607.7977,379.87357,0,0,858.46,536.5375,677.46,423.4125,0,0,561.4976,350.936,380.49762,237.811,0,1
4419.0,4,4,0,1316.8446,1965.4397,1298.8446,1938.574,0,0,1278.7739,1908.6178,1260.7739,1881.7521,0,0,999.02386,1491.0803,981.02386,1464.2147,0,0,1241.0239,1852.2744,1223.0239,1825.4088,0,0,1409.0239,2103.0208,1391.0239,2076.155,0,0
1153.0,1,1,0,251.0,374.62686,244.0,364.1791,0,0,242.2,361.49252,235.2,351.04477,0,0,364.1275,543.4739,357.1275,533.0261,0,0,222.12749,331.53357,215.12749,321.0858,0,0,146.2625,218.30223,139.2625,207.85446,1,1
1334.0,1,1,0,297.94305,444.6911,188.94305,282.00455,0,0,292.90616,437.17337,183.90616,274.4868,0,0,242.40616,361.80023,133.40616,199.11366,0,1,285.40616,425.97934,176.40616,263.29276,0,0,327.40616,488.6659,218.40616,325.97934,0,0
1296.0,2,2,0,364.76,364.76,221.76,221.76,0,1,382.28003,382.28003,239.28001,239.28001,0,1,369.53003,369.53003,226.53001,226.53001,0,1,455.53003,455.53003,312.53003,312.53003,0,0,539.52997,539.52997,396.52997,396.52997,0,0
720.0,1,1,0,575.5169,858.9804,546.5169,815.69684,0,0,566.7,845.8209,537.7,802.5373,0,0,431.075,643.3955,402.075,600.11194,0,0,474.075,707.57465,445.075,664.2911,0,0,516.075,770.26117,487.075,726.9776,0,0
689.0,1,1,0,390.77692,583.2491,299.77692,447.42822,0,0,363.18,542.0597,272.18,406.2388,0,0,453.51498,676.888,362.51498,541.06714,0,0,311.51498,464.94772,220.51498,329.12683,0,0,251.67998,375.64175,160.67998,239.82086,0,1
1608.0,6,2,4,500.78998,278.21667,418.78998,232.6611,0,1,615.9531,342.1962,533.9531,296.64062,0,0,718.87,399.37222,636.87,353.81668,0,0,976.87,542.70557,894.87,497.15002,0,0,562.7031,312.61285,480.7031,267.05728,0,0
2095.0,3,2,1,413.3669,310.8022,401.3669,301.77963,0,0,477.9269,359.34354,465.9269,350.32098,0,0,503.98,378.9323,491.98,369.90976,0,0,562.98,423.2932,550.98,414.27066,0,0,520.03,391.0,508.03,381.97742,0,0
1167.0,1,1,0,136.0,202.98508,128.0,191.04477,1,1,154.31999,230.32834,146.31999,218.38805,1,1,297.435,443.93283,289.435,431.99252,0,0,155.43501,231.99255,147.43501,220.05225,1,1,79.57,118.76119,71.57,106.82089,1,1
1954.0,4,2,2,721.8369,515.5978,402.8369,287.74066,0,0,730.83997,522.02856,411.84,294.17142,0,0,781.28,558.0572,462.28003,330.2,0,0,953.28,680.9143,634.28,453.05716,0,0,776.28,554.4857,457.28003,326.6286,0,0
1299.0,1,1,0,314.0,468.6567,308.0,459.70148,0,0,291.76,435.46268,285.76,426.50748,0,0,403.76,602.6269,397.76,593.67163,0,0,261.76,390.68658,255.76001,381.73135,0,0,185.32251,276.60077,179.32251,267.64554,0,0
1416.0,2,2,0,915.23004,915.23004,853.23004,853.23004,0,0,830.60614,830.60614,768.60614,768.60614,0,0,969.42865,969.42865,907.42865,907.42865,0,0,685.42865,685.42865,623.42865,623.42865,0,0,546.29364,546.29364,484.29364,484.29364,0,0
4539.0,2,2,0,832.87695,832.87695,820.87695,820.87695,0,0,778.86005,778.86005,766.86005,766.86005,0,0,953.8275,953.8275,941.8275,941.8275,0,0,669.8275,669.8275,657.8275,657.8275,0,0,515.235,515.235,503.235,503.235,0,0
2012.0,6,2,4,406.33002,225.7389,316.33002,175.7389,1,1,624.33,346.85,534.33,296.85,0,0,905.81946,503.23303,815.81946,453.23303,0,0,1057.68,587.60004,967.68005,537.60004,0,0,759.7194,422.06635,669.7194,372.06635,0,0
1518.0,2,2,0,448.22308,448.22308,440.22308,440.22308,0,0,435.90308,435.90308,427.90308,427.90308,0,0,656.4031,656.4031,648.4031,648.4031,0,0,372.40305,372.40305,364.40305,364.40305,0,0,248.15308,248.15308,240.15308,240.15308,1,1
1375.0,2,2,0,621.8369,621.8369,612.8369,612.8369,0,0,633.68,633.68,624.68,624.68,0,0,658.8,658.8,649.8,649.8,0,0,559.8,559.8,550.8,550.8,0,0,532.805,532.805,523.805,523.805,0,0
1202.0,4,1,3,261.6,170.9804,158.6,103.66013,1,1,502.6,328.49673,399.6,261.17648,0,0,713.23944,466.1696,610.23944,398.8493,0,0,630.9,412.35297,527.9,345.0327,0,0,451.6,295.16342,348.6,227.84314,0,1
1247.0,3,2,1,456.7569,343.42624,448.7569,337.4112,0,0,502.87692,378.10294,494.87692,372.0879,0,0,544.85,409.66162,536.85,403.64658,0,0,603.85,454.02252,595.85,448.00748,0,0,560.9,421.72934,552.9,415.7143,0,0
2270.0,4,2,2,911.11383,650.7956,899.11383,642.2242,0,0,945.0399,675.0285,933.0399,666.4571,0,0,885.29,632.35,873.29,623.77856,0,0,1057.29,755.20715,1045.29,746.63574,0,0,880.29,628.77856,868.29,620.20715,0,0
1131.0,1,1,0,296.60483,442.69376,163.60481,244.18628,0,1,272.44482,406.63406,139.44481,208.12657,0,1,313.6723,468.1676,180.67229,269.66013,0,0,171.67232,256.22733,38.672318,57.719875,0,1,164.50731,245.5333,31.50731,47.025837,1,1
1337.0,4,2,2,524.6569,374.75494,475.65692,339.75494,0,0,542.87,387.76428,493.87003,352.7643,0,0,583.39,416.70715,534.39,381.70715,0,0,755.39,539.56433,706.39,504.5643,0,0,578.39,413.13574,529.39,378.13574,0,0
1417.0,2,2,0,1155.8319,1155.8319,1145.8319,1145.8319,0,0,1080.3601,1080.3601,1070.3601,1070.3601,0,0,877.04755,877.04755,867.04755,867.04755,0,0,963.04755,963.04755,953.04755,953.04755,0,0,1047.0476,1047.0476,1037.0476,1037.0476,0,0
1691.0,1,1,0,339.72693,507.0551,328.72693,490.6372,0,0,311.5,464.92535,300.5,448.50745,0,0,389.0725,580.7052,378.0725,564.2873,0,0,247.0725,368.76492,236.0725,352.347,0,0,198.6875,296.5485,187.6875,280.13058,0,0
1280.0,1,1,0,278.0,414.92535,271.0,404.4776,0,0,262.24,391.40295,255.23999,380.9552,0,0,370.715,553.30597,363.715,542.8582,0,0,228.715,341.36566,221.715,330.9179,0,0,160.86499,240.097,153.86499,229.64923,1,1
821.0,2,2,0,271.63998,271.63998,271.63998,271.63998,0,0,331.63998,331.63998,331.63998,331.63998,0,0,332.28998,332.28998,332.28998,332.28998,0,0,434.39,434.39,434.39,434.39,0,0,518.39,518.39,518.39,518.39,0,0
1927.0,1,1,0,245.36096,366.2104,209.36096,312.47903,0,0,241.12001,359.8806,205.12001,306.14926,0,0,216.37001,322.9403,180.37001,269.20895,0,0,259.37003,387.11945,223.37003,333.3881,0,0,301.37003,449.806,265.37003,396.07465,0,0
1419.0,4,2,2,783.79694,559.855,730.79694,521.9978,0,0,827.8,591.2857,774.8,553.4286,0,0,813.7999,581.28564,760.7999,543.4285,0,0,985.7999,704.1428,932.7999,666.28564,0,0,808.7999,577.71423,755.7999,539.8571,0,0
224.0,1,1,0,582.2769,869.07,582.2769,869.07,0,0,534.7,798.0597,534.7,798.0597,0,0,588.5625,878.4515,588.5625,878.4515,0,0,446.5625,666.51117,446.5625,666.51117,0,0,381.575,569.51495,381.575,569.51495,0,0
1189.0,1,1,0,302.0,450.74625,146.0,217.91045,0,1,367.0,547.76117,211.0,314.92535,0,0,407.0,607.46265,251.0,374.62686,0,0,450.0,671.6418,294.0,438.80597,0,0,492.0,734.32837,336.0,501.49252,0,0
1175.0,1,1,0,1105.4269,1649.8909,1092.4269,1630.4878,0,0,996.19995,1486.8656,983.19995,1467.4625,0,0,942.235,1406.3208,929.235,1386.9178,0,0,800.235,1194.3805,787.235,1174.9775,0,0,714.63745,1066.623,701.63745,1047.2201,0,0
1288.0,1,1,0,260.00824,388.072,252.00826,376.1317,0,0,254.97136,380.55426,246.97136,368.61395,0,0,218.22136,325.70352,210.22136,313.7632,0,0,261.22134,389.8826,253.22136,377.94232,0,0,303.22134,452.56915,295.22134,440.62888,0,0
1305.0,2,2,0,405.0,405.0,161.0,161.0,0,1,408.76,408.76,164.76001,164.76001,0,1,657.85254,657.85254,413.8525,413.8525,0,0,373.85248,373.85248,129.8525,129.8525,0,1,233.5725,233.5725,-10.427509,-10.427509,1,1
410.0,4,2,2,1522.5616,1087.5441,1522.5616,1087.5441,0,0,1477.6107,1055.4363,1477.6107,1055.4363,0,0,1317.88,941.3429,1317.88,941.3429,0,0,1489.88,1064.2001,1489.88,1064.2001,0,0,1312.88,937.7714,1312.88,937.7714,0,0
2614.0,2,2,0,0.0,0.0,-61.0,-61.0,1,1,130.0,130.0,69.0,69.0,1,1,210.0,210.0,149.0,149.0,1,1,296.0,296.0,235.0,235.0,0,1,380.0,380.0,319.0,319.0,0,0
1502.0,1,1,0,391.0,583.5821,321.0,479.10446,0,0,386.52002,576.8955,316.52002,472.41794,0,0,454.0,677.61194,384.0,573.13434,0,0,312.0,465.67163,242.0,361.19403,0,0,293.95752,438.74255,223.95752,334.26495,0,0
1087.0,4,2,2,624.1738,407.95676,616.1738,402.728,0,0,645.76,422.06537,637.76,416.8366,0,0,731.26,477.94772,723.26,472.71896,0,0,833.26,544.6144,825.26,539.3856,0,0,656.26,428.92813,648.26,423.69937,0,0
1304.0,5,2,3,177.90039,111.187744,95.90039,59.937744,1,1,326.0196,203.76224,244.0196,152.51225,1,1,452.36963,282.73102,370.36963,231.48102,0,1,546.11194,341.31995,464.1119,290.06995,0,0,364.5196,227.82474,282.5196,176.57474,1,1
1585.0,2,2,0,179.83827,179.83827,149.83827,149.83827,1,1,232.79825,232.79825,202.79825,202.79825,1,1,563.83826,563.83826,533.83826,533.83826,0,0,279.83826,279.83826,249.83826,249.83826,0,0,96.04827,96.04827,66.04827,66.04827,1,1
1313.0,1,1,0,534.7885,798.1918,526.7885,786.25146,0,0,482.62152,720.3306,474.62152,708.3903,0,0,516.04407,770.215,508.04407,758.2747,0,0,374.04407,558.2747,366.04407,546.3344,0,0,319.93405,477.5135,311.93405,465.5732,0,0
4260.0,5,5,0,1597.5378,2384.3848,1587.5378,2369.4595,0,0,1585.0907,2365.807,1575.0907,2350.8816,0,0,1342.86,2004.2686,1332.86,1989.3433,0,0,1662.86,2481.8806,1652.86,2466.955,0,0,1872.86,2795.3132,1862.86,2780.388,0,0
2271.0,1,1,0,251.6,375.5224,246.6,368.0597,0,0,246.64,368.1194,241.64,360.6567,0,0,368.1325,549.4515,363.1325,541.98883,0,0,226.1325,337.5112,221.1325,330.04852,0,0,153.7025,229.40671,148.7025,221.94403,1,1
1036.0,2,2,0,645.94305,645.94305,562.94305,562.94305,0,0,705.9062,705.9062,622.9062,622.9062,0,0,740.4062,740.4062,657.4062,657.4062,0,0,766.4062,766.4062,683.4062,683.4062,0,0,850.4061,850.4061,767.4061,767.4061,0,0
2029.0,2,2,0,143.8,143.8,137.8,137.8,1,1,210.68001,210.68001,204.68001,204.68001,1,1,585.8,585.8,579.8,579.8,0,0,301.8,301.8,295.8,295.8,0,0,84.80501,84.80501,78.80501,78.80501,1,1
1495.0,1,1,0,639.15686,953.96545,626.15686,934.56244,0,0,634.12,946.44775,621.12,927.04474,0,0,489.37003,730.403,476.37003,711.0,0,0,532.37,794.5821,519.37,775.1791,0,0,574.37,857.2686,561.37,837.86566,0,0
1420.0,2,2,0,201.19461,201.19461,196.19461,196.19461,1,1,242.66672,242.66672,237.66672,237.66672,1,1,269.16675,269.16675,264.16675,264.16675,0,0,355.16675,355.16675,350.16675,350.16675,0,0,439.16675,439.16675,434.16675,434.16675,0,0
1527.0,1,1,0,422.0,629.8507,329.0,491.04477,0,0,417.52002,623.1642,324.52002,484.35822,0,0,485.0,723.88055,392.0,585.0746,0,0,343.0,511.94028,250.0,373.1343,0,0,324.95752,485.0112,231.95752,346.20523,0,0
397.0,2,2,0,363.0,363.0,363.0,363.0,0,0,450.52002,450.52002,450.52002,450.52002,0,0,497.33252,497.33252,497.33252,497.33252,0,0,583.3325,583.3325,583.3325,583.3325,0,0,667.3325,667.3325,667.3325,667.3325,0,0
1425.0,2,2,0,593.4769,593.4769,587.4769,587.4769,0,0,566.08,566.08,560.08,560.08,0,0,816.43494,816.43494,810.43494,810.43494,0,0,532.435,532.435,526.435,526.435,0,0,352.08002,352.08002,346.08002,346.08002,0,0
1416.0,1,1,0,422.27692,630.26404,337.27692,503.39838,0,0,417.24,622.7462,332.24,495.88058,0,0,327.74002,489.16418,242.74002,362.29852,0,0,370.74002,553.3433,285.74002,426.47763,0,0,412.74002,616.02985,327.74002,489.16418,0,0
1740.0,6,4,2,945.0679,787.5565,939.0679,782.5565,0,0,1042.68,868.9,1036.68,863.9,0,0,1411.09,1175.9082,1405.09,1170.9082,0,0,1229.09,1024.2416,1223.09,1019.2416,0,0,890.055,741.71246,884.055,736.71246,0,0
1508.0,3,1,2,456.9269,427.0345,337.9269,315.81952,0,0,565.92694,528.9037,446.92694,417.68872,0,0,736.92694,688.71674,617.92694,577.5018,0,0,746.6,697.75696,627.6,586.542,0,0,646.92694,604.6046,527.92694,493.38965,0,0
1496.0,2,2,0,230.0,230.0,220.0,220.0,1,1,285.8,285.8,275.8,275.8,0,0,425.66,425.66,415.66,415.66,0,0,326.66,326.66,316.66,316.66,0,0,314.55,314.55,304.55,304.55,0,0
434.0,2,2,0,321.0,321.0,321.0,321.0,0,0,345.4,345.4,345.4,345.4,0,0,636.9525,636.9525,636.9525,636.9525,0,0,352.9525,352.9525,352.9525,352.9525,0,0,186.3375,186.3375,186.3375,186.3375,1,1
1496.0,2,2,0,1824.817,1824.817,1807.817,1807.817,0,0,1710.6808,1710.6808,1693.6808,1693.6808,0,0,1448.2,1448.2,1431.2,1431.2,0,0,1534.2,1534.2,1517.2,1517.2,0,0,1618.2,1618.2,1601.2,1601.2,0,0
236.0,2,2,0,474.47693,474.47693,474.47693,474.47693,0,0,459.28,459.28,459.28,459.28,0,0,384.03,384.03,384.03,384.03,0,0,505.03,505.03,505.03,505.03,0,0,589.02997,589.02997,589.02997,589.02997,0,0
1463.0,2,2,0,371.5275,371.5275,361.5275,361.5275,0,0,392.8075,392.8075,382.8075,382.8075,0,0,661.3125,661.3125,651.3125,651.3125,0,0,377.3125,377.3125,367.3125,367.3125,0,0,231.30751,231.30751,221.30751,221.30751,1,1
1249.0,2,2,0,545.8069,545.8069,540.8069,540.8069,0,0,517.15,517.15,512.15,512.15,0,0,761.13745,761.13745,756.13745,756.13745,0,0,477.1375,477.1375,472.1375,472.1375,0,0,307.08752,307.08752,302.08752,302.08752,0,0
695.0,2,2,0,560.3869,560.3869,537.3869,537.3869,0,0,570.52,570.52,547.52,547.52,0,0,572.645,572.645,549.645,549.645,0,0,598.645,598.645,575.645,575.645,0,0,682.645,682.645,659.645,659.645,0,0
